name,start_time,end_time,label,avg_val,avg_act,avg_dom
Ses01F_script01_1_F033,312.74,318.2648,fru,2.6667,2.6667,3.3333
Ses01F_script01_1_F034,323.3348,326.075,neu,2.3333,2.6667,2.3333
Ses01F_script01_1_F035,341.97,344.8052,ang,1.6667,3.6667,4.0
Ses01F_script01_1_F036,349.63,352.5866,xxx,3.0,4.0,3.6667
Ses01F_script01_1_F037,356.4,359.87,ang,1.3333,4.3333,4.3333
Ses01F_script01_1_F038,361.81,364.61,ang,2.0,3.6667,3.6667
Ses01F_script01_1_F039,382.6,387.97,fru,2.3333,3.0,3.6667
Ses01F_script01_1_F040,389.54,392.9042,fru,2.3333,2.6667,4.0
Ses01F_script01_1_F041,394.91,404.69,ang,1.6667,4.6667,4.3333
Ses01F_script01_1_F042,406.39,409.46,ang,2.0,4.0,3.6667
Ses01F_script01_1_F043,412.7875,416.2484,fru,2.3333,2.3333,2.0
Ses01F_script01_1_F044,420.35,423.2141,fru,2.3333,1.3333,1.3333
Ses01F_script01_1_M000,11.9892,15.1219,neu,3.0,1.6667,2.3333
Ses01F_script01_1_M001,19.0456,22.3962,neu,3.0,2.0,2.3333
Ses01F_script01_1_M002,24.8,35.9971,neu,2.6667,3.0,2.3333
Ses01F_script01_1_M003,38.66,40.53,neu,3.0,2.0,2.0
Ses01F_script01_1_M004,44.55,47.23,neu,3.0,2.0,2.0
Ses01F_script01_1_M005,51.43,59.55,fru,2.6667,2.6667,2.3333
Ses01F_script01_1_M006,62.1628,68.25,xxx,2.6667,2.6667,2.6667
Ses01F_script01_1_M007,70.0764,78.8718,neu,2.6667,3.0,3.0
Ses01F_script01_1_M008,81.4068,89.4307,fru,2.3333,2.6667,3.0
Ses01F_script01_1_M009,89.7172,101.38,fru,2.3333,3.6667,3.6667
Ses01F_script01_1_M010,102.1,104.72,neu,3.0,3.3333,3.6667
Ses01F_script01_1_M011,108.1897,118.47,fru,2.3333,2.3333,3.3333
Ses01F_script01_1_M012,130.76,134.59,neu,3.0,1.3333,2.0
Ses01F_script01_1_M013,141.05,149.75,fru,3.0,2.3333,2.3333
Ses01F_script01_1_M014,153.886,155.8699,neu,3.0,1.6667,2.3333
Ses01F_script01_1_M015,161.998,165.3487,neu,3.0,1.6667,2.6667
Ses01F_script01_1_M016,169.7574,172.18,neu,3.6667,2.6667,2.3333
Ses01F_script01_1_M017,174.7833,177.72,neu,3.0,2.6667,2.6667
Ses01F_script01_1_M018,179.28,181.9475,fru,3.0,3.3333,3.6667
Ses01F_script01_1_M019,185.03,195.28,ang,2.0,4.3333,4.0
Ses01F_script01_1_M020,197.6,199.7475,fru,2.6667,4.0,3.6667
Ses01F_script01_1_M021,224.7,236.05,fru,2.0,3.0,2.3333
Ses01F_script01_1_M022,237.8,240.429,fru,2.0,3.3333,3.3333
Ses01F_script01_1_M023,245.2786,247.57,neu,3.0,2.0,2.3333
Ses01F_script01_1_M024,251.2965,261.05,neu,2.6667,1.6667,2.0
Ses01F_script01_1_M025,262.65,267.2119,neu,2.6667,2.0,3.0
Ses01F_script01_1_M026,269.73,274.6626,fru,2.0,3.3333,3.0
Ses01F_script01_1_M027,276.24,278.3659,fru,3.0,2.6667,2.6667
Ses01F_script01_1_M028,281.57,283.89,fru,2.0,3.0,1.6667
Ses01F_script01_1_M029,285.96,296.03,fru,2.6667,3.0,3.3333
Ses01F_script01_1_M030,297.0,300.07,fru,1.6667,4.3333,4.6667
Ses01F_script01_1_M031,318.2868,321.98,fru,2.0,2.0,1.3333
Ses01F_script01_1_M032,325.73,336.5389,fru,2.6667,3.6667,3.3333
Ses01F_script01_1_M033,336.7373,342.3143,fru,2.0,2.0,3.0
Ses01F_script01_1_M034,344.4966,350.15,neu,3.0,2.6667,3.3333
Ses01F_script01_1_M035,352.1016,356.88,fru,2.3333,2.3333,2.3333
Ses01F_script01_1_M036,359.03,362.82,fru,3.0,3.3333,3.0
Ses01F_script01_1_M037,363.87,373.5675,fru,3.0,4.0,4.0
Ses01F_script01_1_M038,373.5975,383.15,fru,2.6667,3.6667,3.6667
Ses01F_script01_1_M039,387.5,390.11,neu,3.0,1.6667,2.0
Ses01F_script01_1_M040,392.31,395.69,neu,3.0,1.6667,2.0
Ses01F_script01_1_M041,403.43,407.04,fru,2.6667,2.6667,2.3333
Ses01F_script01_1_M042,408.96,412.8536,fru,3.0,2.6667,3.6667
Ses01F_script01_1_M043,415.92,420.4807,fru,3.0,2.3333,3.3333
Ses01F_script01_2_F000,6.78,10.59,xxx,2.5,2.5,3.0
Ses01F_script01_2_F001,12.71,17.23,xxx,2.5,2.0,3.5
Ses01F_script01_2_F002,21.25,26.41,xxx,2.5,2.5,4.5
Ses01F_script01_2_F003,39.93,42.96,ang,2.0,2.5,4.0
Ses01F_script01_2_F004,44.35,46.3,ang,2.5,2.5,3.5
Ses01F_script01_2_F005,47.1,50.85,ang,1.5,3.5,4.5
Ses01F_script01_2_F006,52.03,56.42,ang,1.5,4.0,4.5
Ses01F_script01_2_F007,57.76,66.65,ang,1.5,4.5,4.5
Ses01F_script01_2_F008,67.48,78.26,ang,1.5,4.5,4.5
Ses01F_script01_2_F009,82.12,91.28,ang,1.5,2.0,4.5
Ses01F_script01_2_F010,92.36,102.17,ang,1.5,3.5,4.5
Ses01F_script01_2_F011,102.26,105.76,ang,1.5,3.5,4.5
Ses01F_script01_2_F012,108.2,122.34,ang,1.5,4.5,5.0
Ses01F_script01_2_F013,122.41,132.62,ang,1.0,4.5,5.0
Ses01F_script01_2_F014,137.98,140.69,fru,2.0,3.0,2.5
Ses01F_script01_2_M000,10.084,13.48,xxx,2.5,2.5,3.0
Ses01F_script01_2_M001,16.63,21.66,neu,3.0,3.0,2.5
Ses01F_script01_2_M002,25.73,33.08,xxx,3.0,3.0,3.0
Ses01F_script01_2_M003,33.62,40.52,fru,2.0,3.5,4.0
Ses01F_script01_2_M004,42.44,45.24,neu,2.5,3.0,2.5
Ses01F_script01_2_M005,45.8,47.59,xxx,3.0,2.5,3.0
Ses01F_script01_2_M006,50.6,52.55,fru,2.5,3.5,3.0
Ses01F_script01_2_M007,55.87,58.2,fru,2.5,3.5,3.5
Ses01F_script01_2_M008,66.1,68.31,neu,2.0,3.5,3.0
Ses01F_script01_2_M009,78.38,82.65,fru,2.5,3.0,2.5
Ses01F_script01_2_M010,90.65,94.89,fru,1.5,2.5,3.5
Ses01F_script01_2_M011,106.61,108.1825,fru,2.5,2.0,3.0
Ses01F_script01_2_M012,109.38,111.65,fru,2.0,2.0,3.0
Ses01F_script01_2_M013,121.29,123.23,fru,2.5,2.5,4.0
Ses01F_script01_2_M014,124.1625,126.36,fru,2.0,3.0,4.0
Ses01F_script01_2_M015,126.58,133.76,fru,1.5,4.0,4.5
Ses01F_script01_2_M016,134.61,138.04,xxx,2.5,3.5,4.0
Ses01F_script01_2_M017,140.92,147.51,ang,1.5,4.0,4.5
Ses01F_script01_3_F000,4.8285,8.9243,neu,4.0,1.6667,2.3333
Ses01F_script01_3_F001,12.3484,17.0473,neu,4.3333,2.0,2.3333
Ses01F_script01_3_F002,17.1566,26.1173,neu,3.3333,2.0,2.3333
Ses01F_script01_3_F003,28.31,36.1344,neu,3.0,1.3333,2.3333
Ses01F_script01_3_F004,38.32,41.6,neu,3.3333,2.6667,2.6667
Ses01F_script01_3_F005,42.82,47.33,neu,3.3333,2.0,1.6667
Ses01F_script01_3_F006,49.1,53.9831,neu,3.0,2.3333,2.3333
Ses01F_script01_3_F007,63.01,65.8944,neu,2.6667,1.3333,2.3333
Ses01F_script01_3_F008,69.64,75.91,neu,3.6667,2.6667,3.0
Ses01F_script01_3_F009,87.61,94.67,neu,4.0,3.0,2.0
Ses01F_script01_3_F010,97.02,98.4227,hap,4.6667,3.6667,2.3333
Ses01F_script01_3_F011,98.9525,101.725,hap,4.6667,4.0,2.6667
Ses01F_script01_3_F012,108.9225,114.07,hap,5.0,4.3333,2.3333
Ses01F_script01_3_F013,117.0,118.8,hap,4.3333,3.3333,2.3333
Ses01F_script01_3_F014,137.289,142.2065,neu,3.0,2.6667,3.0
Ses01F_script01_3_F015,146.98,150.5845,neu,3.0,2.0,2.3333
Ses01F_script01_3_F016,153.3875,156.3762,neu,2.6667,1.6667,1.6667
Ses01F_script01_3_F017,159.06,161.23,hap,4.3333,3.0,2.6667
Ses01F_script01_3_F018,162.8,169.66,xxx,4.3333,4.3333,4.3333
Ses01F_script01_3_F019,169.69,172.46,hap,4.3333,4.0,3.3333
Ses01F_script01_3_F020,186.209,193.68,hap,4.3333,3.6667,3.6667
Ses01F_script01_3_F021,196.14,198.895,hap,4.0,2.3333,3.0
Ses01F_script01_3_F022,200.92,206.29,neu,3.3333,1.6667,3.0
Ses01F_script01_3_F023,212.5813,215.67,xxx,2.0,2.3333,2.3333
Ses01F_script01_3_F024,218.54,222.9675,xxx,2.0,2.3333,3.0
Ses01F_script01_3_F025,225.04,232.9798,xxx,2.3333,1.6667,2.6667
Ses01F_script01_3_F026,240.62,243.65,xxx,2.6667,1.6667,2.6667
Ses01F_script01_3_F027,247.48,250.62,xxx,2.3333,2.3333,2.3333
Ses01F_script01_3_F028,259.13,261.66,neu,2.6667,2.3333,1.6667
Ses01F_script01_3_F029,266.31,268.5425,neu,2.3333,2.0,2.0
Ses01F_script01_3_F030,270.66,273.26,sad,1.6667,2.3333,1.3333
Ses01F_script01_3_F031,344.18,345.74,neu,2.0,1.0,1.3333
Ses01F_script01_3_F032,415.8011,419.8444,xxx,2.3333,1.3333,1.6667
Ses01F_script01_3_F033,422.467,432.4477,xxx,2.0,2.3333,3.6667
Ses01F_script01_3_F034,432.557,450.47,xxx,2.6667,2.6667,4.0
Ses01F_script01_3_F035,459.57,463.06,hap,4.0,2.0,2.3333
Ses01F_script01_3_M000,8.59,13.17,neu,4.0,1.6667,2.0
Ses01F_script01_3_M001,26.0445,28.8493,neu,3.0,2.0,2.3333
Ses01F_script01_3_M002,36.1709,38.5386,xxx,2.6667,1.6667,2.0
Ses01F_script01_3_M003,41.0,43.32,neu,4.0,2.6667,1.6667
Ses01F_script01_3_M004,47.21,49.51,neu,3.0,3.0,2.6667
Ses01F_script01_3_M005,54.62,63.9,neu,4.0,2.6667,2.3333
Ses01F_script01_3_M006,67.6792,69.8648,xxx,3.3333,1.6667,1.6667
Ses01F_script01_3_M007,78.08,87.25,xxx,3.0,3.0,2.0
Ses01F_script01_3_M008,98.07,105.58,hap,4.6667,3.6667,2.6667
Ses01F_script01_3_M009,106.5092,114.9575,hap,4.6667,4.0,2.3333
Ses01F_script01_3_M010,115.2878,126.545,hap,4.3333,4.0,2.6667
Ses01F_script01_3_M011,126.68,137.2162,xxx,3.0,3.3333,3.0
Ses01F_script01_3_M012,142.91,147.379,xxx,2.6667,2.6667,3.0
Ses01F_script01_3_M013,151.03,153.5714,xxx,2.0,2.3333,2.0
Ses01F_script01_3_M014,156.3033,159.54,sur,4.3333,3.3333,2.3333
Ses01F_script01_3_M015,160.7,163.66,hap,4.0,4.0,3.3333
Ses01F_script01_3_M016,171.72,173.6,hap,4.0,3.3333,2.3333
Ses01F_script01_3_M017,173.67,175.7325,hap,4.0,3.0,3.3333
Ses01F_script01_3_M018,180.26,186.3491,xxx,5.0,4.3333,3.6667
Ses01F_script01_3_M019,191.1025,196.74,hap,4.3333,3.3333,3.6667
Ses01F_script01_3_M020,199.1,201.4,hap,4.0,3.6667,2.3333
Ses01F_script01_3_M021,216.48,220.04,sad,2.6667,2.6667,2.6667
Ses01F_script01_3_M022,222.68,225.5,sad,3.0,2.0,2.0
Ses01F_script01_3_M023,232.7248,240.3,sad,2.3333,3.0,2.3333
Ses01F_script01_3_M024,243.83,247.52,sad,2.3333,3.0,2.3333
Ses01F_script01_3_M025,251.5,259.73,sad,2.6667,3.0,2.3333
Ses01F_script01_3_M026,261.75,264.9617,sad,2.0,1.6667,2.3333
Ses01F_script01_3_M027,268.56,270.7875,sad,2.3333,1.6667,2.6667
Ses01F_script01_3_M028,272.44,283.5024,sad,1.6667,3.3333,3.6667
Ses01F_script01_3_M029,283.73,304.58,sad,2.3333,2.3333,2.6667
Ses01F_script01_3_M030,304.7751,319.99,sad,2.0,2.3333,3.6667
Ses01F_script01_3_M031,320.9,344.48,xxx,2.0,2.6667,3.6667
Ses01F_script01_3_M032,345.9,359.22,sad,2.0,3.0,3.3333
Ses01F_script01_3_M033,360.2517,378.35,sad,1.6667,3.3333,3.3333
Ses01F_script01_3_M034,378.47,383.65,xxx,1.6667,3.0,3.3333
Ses01F_script01_3_M035,384.52,400.648,xxx,2.3333,3.6667,3.6667
Ses01F_script01_3_M036,401.91,412.59,sad,2.0,2.6667,2.3333
Ses01F_script01_3_M037,419.4437,422.5035,neu,2.3333,2.3333,2.3333
Ses01F_script01_3_M038,451.04,460.28,xxx,4.0,3.0,3.0
Ses01F_script02_1_F000,15.14,17.21,neu,2.5,2.0,2.0
Ses01F_script02_1_F001,25.91,27.4125,fru,2.5,2.0,2.5
Ses01F_script02_1_F002,38.99,40.05,xxx,2.0,2.0,2.5
Ses01F_script02_1_F003,45.06,47.03,sur,2.5,3.0,3.0
Ses01F_script02_1_F004,49.22,51.4,neu,2.0,3.0,3.0
Ses01F_script02_1_F005,51.87,54.23,xxx,2.0,3.5,3.0
Ses01F_script02_1_F006,54.72,57.69,ang,2.0,3.5,3.0
Ses01F_script02_1_F007,57.75,59.57,ang,2.0,3.5,2.5
Ses01F_script02_1_F008,76.27,77.64,neu,2.5,1.5,3.0
Ses01F_script02_1_F009,101.72,103.5025,hap,4.0,2.5,2.0
Ses01F_script02_1_F010,110.77,112.69,sad,2.0,2.0,2.5
Ses01F_script02_1_F011,113.79,115.98,xxx,2.0,2.0,2.5
Ses01F_script02_1_F012,121.65,123.23,xxx,2.5,3.0,2.5
Ses01F_script02_1_F013,124.05,126.04,xxx,2.5,3.5,3.0
Ses01F_script02_1_F014,127.44,129.39,fru,2.5,2.5,2.5
Ses01F_script02_1_F015,137.29,139.6146,neu,2.5,1.5,2.5
Ses01F_script02_1_F016,140.5,143.07,xxx,2.0,1.5,2.0
Ses01F_script02_1_F017,154.9,163.99,fru,2.0,3.5,3.5
Ses01F_script02_1_F018,180.6769,189.45,xxx,2.5,2.0,3.0
Ses01F_script02_1_F019,189.93,191.59,fru,2.0,2.0,3.0
Ses01F_script02_1_F020,208.38,210.2,xxx,2.5,1.5,2.0
Ses01F_script02_1_F021,210.64,211.92,fru,2.5,2.0,3.0
Ses01F_script02_1_F022,224.58,237.005,xxx,2.5,3.0,3.0
Ses01F_script02_1_F023,238.14,240.73,fru,2.5,2.5,3.5
Ses01F_script02_1_F024,321.21,323.82,neu,2.5,1.5,2.5
Ses01F_script02_1_F025,326.56,329.03,neu,2.5,1.5,2.0
Ses01F_script02_1_M000,1.8151,9.035,xxx,4.5,3.5,2.5
Ses01F_script02_1_M001,9.0925,15.62,xxx,4.0,3.0,2.5
Ses01F_script02_1_M002,16.96,20.0,exc,3.5,4.5,2.5
Ses01F_script02_1_M003,20.05,26.65,xxx,2.5,2.5,1.5
Ses01F_script02_1_M004,27.13,35.7987,xxx,4.5,3.0,2.5
Ses01F_script02_1_M005,35.899,39.48,xxx,3.0,4.0,2.5
Ses01F_script02_1_M006,39.5,45.45,xxx,2.0,2.5,2.5
Ses01F_script02_1_M007,46.42,49.95,neu,3.0,2.5,2.5
Ses01F_script02_1_M008,50.85,52.4,neu,3.0,2.0,2.0
Ses01F_script02_1_M009,53.76,55.48,neu,2.5,2.0,2.0
Ses01F_script02_1_M010,57.29,58.42,neu,3.0,3.5,1.5
Ses01F_script02_1_M011,58.88,65.6016,neu,2.5,2.0,2.0
Ses01F_script02_1_M012,65.727,73.01,fru,3.5,3.0,2.5
Ses01F_script02_1_M013,73.1527,77.14,neu,3.0,3.0,2.0
Ses01F_script02_1_M014,77.19,87.6779,neu,3.5,3.0,2.0
Ses01F_script02_1_M015,87.825,94.5265,neu,3.5,3.0,2.5
Ses01F_script02_1_M016,94.64,100.4,exc,4.0,4.0,2.5
Ses01F_script02_1_M017,104.25,111.23,xxx,4.0,2.5,2.0
Ses01F_script02_1_M018,112.19,114.35,fru,3.5,3.0,2.5
Ses01F_script02_1_M019,115.8753,121.9194,xxx,3.0,3.5,2.0
Ses01F_script02_1_M020,122.7,124.59,neu,4.0,3.0,2.5
Ses01F_script02_1_M021,125.75,127.96,neu,3.0,2.0,2.5
Ses01F_script02_1_M022,128.8,137.74,fru,3.0,3.0,3.0
Ses01F_script02_1_M023,139.11,141.04,neu,2.5,2.0,1.5
Ses01F_script02_1_M024,142.78,155.64,neu,3.0,3.0,2.5
Ses01F_script02_1_M025,163.19,176.2823,neu,3.0,3.0,2.5
Ses01F_script02_1_M026,176.3975,181.55,neu,3.5,3.0,3.0
Ses01F_script02_1_M027,188.88,190.47,fru,3.0,3.0,2.5
Ses01F_script02_1_M028,191.13,201.97,xxx,3.5,3.0,2.5
Ses01F_script02_1_M029,202.025,209.4025,neu,3.5,3.0,2.5
Ses01F_script02_1_M030,209.63,211.115,sur,3.0,3.5,2.0
Ses01F_script02_1_M031,211.55,218.56,neu,3.5,3.0,2.0
Ses01F_script02_1_M032,218.6125,225.27,neu,3.0,2.5,2.0
Ses01F_script02_1_M033,236.5,238.77,neu,3.5,2.5,3.0
Ses01F_script02_1_M034,240.17,245.71,neu,3.0,2.5,3.0
Ses01F_script02_1_M035,245.79,253.114,exc,3.0,4.0,2.5
Ses01F_script02_1_M036,253.17,261.4425,hap,3.5,3.5,2.5
Ses01F_script02_1_M037,261.5675,276.6283,xxx,4.0,3.5,2.5
Ses01F_script02_1_M038,276.7775,291.4,exc,3.5,3.5,2.5
Ses01F_script02_1_M039,291.47,298.1386,xxx,3.0,3.5,2.5
Ses01F_script02_1_M040,298.2452,305.66,exc,3.0,3.5,2.5
Ses01F_script02_1_M041,305.985,316.09,xxx,3.0,3.5,2.5
Ses01F_script02_1_M042,316.1527,321.7375,xxx,4.0,3.0,2.5
Ses01F_script02_1_M043,324.15,327.0891,hap,4.0,3.0,2.0
Ses01F_script02_1_M044,328.24,331.9283,hap,4.0,2.0,1.5
Ses01F_script02_2_F000,5.83,8.3081,neu,3.0,1.5,2.5
Ses01F_script02_2_F001,9.58,11.4525,neu,2.5,2.0,3.0
Ses01F_script02_2_F002,13.2797,17.05,xxx,2.5,2.5,2.5
Ses01F_script02_2_F003,21.83,29.71,xxx,2.5,3.5,3.5
Ses01F_script02_2_F004,31.21,43.4739,xxx,2.5,3.5,2.5
Ses01F_script02_2_F005,45.42,49.0894,xxx,2.5,2.5,3.0
Ses01F_script02_2_F006,55.67,61.96,ang,1.5,4.5,4.0
Ses01F_script02_2_F007,63.15,68.86,fru,1.5,3.5,3.0
Ses01F_script02_2_F008,75.66,81.6545,ang,1.5,3.0,3.5
Ses01F_script02_2_F009,82.34,86.54,ang,2.0,4.0,4.0
Ses01F_script02_2_F010,87.71,91.3205,ang,2.0,3.5,3.5
Ses01F_script02_2_F011,94.5325,98.8125,xxx,2.0,4.0,3.0
Ses01F_script02_2_F012,98.845,111.65,fru,1.5,4.0,3.5
Ses01F_script02_2_F013,113.39,115.78,fru,1.5,1.5,2.5
Ses01F_script02_2_F014,116.9814,124.0468,xxx,2.0,3.0,2.5
Ses01F_script02_2_F015,124.0928,134.59,sad,1.5,2.5,2.5
Ses01F_script02_2_F016,136.16,139.33,ang,1.5,4.5,4.0
Ses01F_script02_2_F017,165.72,172.67,neu,2.5,2.0,2.0
Ses01F_script02_2_F018,173.92,187.61,xxx,2.5,2.0,2.5
Ses01F_script02_2_F019,187.8883,204.1594,hap,3.0,2.5,2.5
Ses01F_script02_2_F020,206.42,209.26,xxx,3.5,2.5,2.0
Ses01F_script02_2_F021,209.29,211.95,fru,3.5,2.5,2.0
Ses01F_script02_2_F022,227.2196,233.5946,sad,2.0,1.5,2.5
Ses01F_script02_2_F023,243.1455,245.4699,neu,2.0,1.5,2.5
Ses01F_script02_2_F024,247.4089,249.0832,xxx,4.0,2.0,2.0
Ses01F_script02_2_F025,250.14,253.9225,fru,4.0,2.0,2.5
Ses01F_script02_2_F026,260.2214,262.0632,neu,4.0,1.5,3.0
Ses01F_script02_2_F027,269.5575,271.5911,fru,2.5,2.0,2.5
Ses01F_script02_2_F028,278.74,282.92,xxx,2.5,2.5,2.5
Ses01F_script02_2_F029,291.9425,293.38,fru,2.0,3.0,2.5
Ses01F_script02_2_F030,311.4518,317.13,fru,2.0,3.0,3.0
Ses01F_script02_2_F031,319.4461,324.9325,xxx,2.5,3.0,2.5
Ses01F_script02_2_F032,327.976,334.56,fru,2.5,3.0,2.5
Ses01F_script02_2_F033,334.75,337.8491,fru,2.5,2.5,2.0
Ses01F_script02_2_F034,339.34,343.81,sad,2.5,2.0,2.0
Ses01F_script02_2_F035,352.66,366.2026,sad,2.0,2.5,2.0
Ses01F_script02_2_F036,368.63,370.8,sad,2.5,2.5,1.5
Ses01F_script02_2_F037,376.6511,384.03,sur,2.0,3.5,3.0
Ses01F_script02_2_F038,385.3,388.75,sur,2.5,3.5,2.5
Ses01F_script02_2_F039,389.7462,393.47,xxx,2.0,3.5,2.5
Ses01F_script02_2_F040,394.9704,404.96,sad,2.0,1.5,2.0
Ses01F_script02_2_F041,413.75,419.3655,neu,3.0,1.5,2.5
Ses01F_script02_2_F042,428.83,435.06,hap,4.0,2.0,2.0
Ses01F_script02_2_F043,438.98,442.815,hap,4.0,3.0,2.5
Ses01F_script02_2_F044,444.2349,446.37,hap,4.0,2.5,2.0
Ses01F_script02_2_F045,455.5669,460.16,hap,3.5,1.5,1.5
Ses01F_script02_2_F046,463.6525,466.1765,sad,3.0,1.5,2.0
Ses01F_script02_2_F047,473.6101,476.5559,neu,3.5,2.5,2.0
Ses01F_script02_2_M000,3.17,6.2675,exc,4.5,3.5,2.5
Ses01F_script02_2_M001,7.78,10.22,exc,4.5,2.5,2.0
Ses01F_script02_2_M002,10.99,13.4131,neu,3.5,2.5,2.0
Ses01F_script02_2_M003,16.41,22.26,xxx,3.5,2.5,3.0
Ses01F_script02_2_M004,28.94,31.66,fru,2.5,3.5,3.0
Ses01F_script02_2_M005,42.7835,45.9825,xxx,3.0,2.5,2.0
Ses01F_script02_2_M006,49.2,56.09,neu,3.0,2.0,1.5
Ses01F_script02_2_M007,61.28,63.57,fru,3.0,3.0,1.5
Ses01F_script02_2_M008,68.34,77.88,fru,2.5,3.5,3.0
Ses01F_script02_2_M009,81.15,82.7975,fru,2.5,3.5,3.0
Ses01F_script02_2_M010,86.15,88.43,fru,2.5,2.5,3.0
Ses01F_script02_2_M011,91.5046,94.8877,fru,3.0,3.0,2.5
Ses01F_script02_2_M012,110.85,113.94,xxx,2.5,3.0,3.0
Ses01F_script02_2_M013,115.03,117.2346,fru,2.5,3.5,2.5
Ses01F_script02_2_M014,133.66,136.7425,fru,2.5,2.5,2.0
Ses01F_script02_2_M015,138.62,144.145,fru,2.5,2.5,2.0
Ses01F_script02_2_M016,144.165,159.8,neu,2.5,2.5,2.5
Ses01F_script02_2_M017,159.8775,165.37,neu,2.5,2.5,2.5
Ses01F_script02_2_M018,203.59,206.9211,xxx,3.0,2.5,3.0
Ses01F_script02_2_M019,211.34,221.895,neu,3.0,3.0,2.5
Ses01F_script02_2_M020,221.9724,227.68,fru,2.5,2.5,2.0
Ses01F_script02_2_M021,232.88,237.9673,neu,3.0,2.5,1.5
Ses01F_script02_2_M022,238.0133,243.3756,neu,3.5,2.5,1.5
Ses01F_script02_2_M023,244.92,247.88,neu,3.5,2.5,2.0
Ses01F_script02_2_M024,249.09,250.92,hap,4.0,2.5,2.0
Ses01F_script02_2_M025,251.89,253.4098,xxx,2.5,3.0,2.0
Ses01F_script02_2_M026,256.83,260.8204,hap,3.5,2.5,1.5
Ses01F_script02_2_M027,261.75,266.7811,oth,2.5,2.5,1.5
Ses01F_script02_2_M028,267.0343,269.5888,xxx,2.5,3.0,2.5
Ses01F_script02_2_M029,270.9007,279.64,xxx,2.5,3.0,3.0
Ses01F_script02_2_M030,282.08,294.3,xxx,2.5,3.5,4.0
Ses01F_script02_2_M031,294.33,309.03,fru,1.5,3.5,4.0
Ses01F_script02_2_M032,309.085,311.7279,fru,1.5,4.0,4.0
Ses01F_script02_2_M033,316.85,319.875,neu,2.5,1.5,2.5
Ses01F_script02_2_M034,324.41,326.34,xxx,2.0,1.5,2.0
Ses01F_script02_2_M035,331.61,335.1425,fru,2.0,1.5,2.0
Ses01F_script02_2_M036,337.3198,339.8275,fru,1.5,3.5,2.0
Ses01F_script02_2_M037,366.2026,369.0947,sad,2.0,2.0,1.0
Ses01F_script02_2_M038,373.51,377.1344,sad,2.0,2.5,2.5
Ses01F_script02_2_M039,384.0157,385.6925,sur,3.0,1.5,1.5
Ses01F_script02_2_M040,406.01,412.79,neu,3.0,2.5,2.5
Ses01F_script02_2_M041,419.38,423.7152,fru,3.5,2.5,2.5
Ses01F_script02_2_M042,425.4413,429.7,neu,4.0,2.5,2.5
Ses01F_script02_2_M043,434.6255,436.0279,neu,4.0,2.0,2.5
Ses01F_script02_2_M044,436.304,439.48,hap,4.0,2.5,2.5
Ses01F_script02_2_M045,442.36,444.56,xxx,2.5,2.5,2.0
Ses01F_script02_2_M046,445.99,447.8802,hap,4.0,2.5,1.5
Ses01F_script02_2_M047,449.3991,453.6338,neu,3.0,2.5,2.0
Ses01F_script02_2_M048,465.47,472.47,neu,3.5,3.0,2.5
Ses01F_script02_2_M049,476.671,479.1565,hap,3.5,2.5,2.5
Ses01F_script03_1_F000,5.53,7.7,fea,2.0,3.5,1.0
Ses01F_script03_1_F001,8.74,15.2,fea,2.5,3.5,2.0
Ses01F_script03_1_F002,17.2,22.71,fea,2.5,3.5,1.0
Ses01F_script03_1_F003,24.47,27.44,xxx,4.0,2.0,2.5
Ses01F_script03_1_F004,28.96,32.94,xxx,4.0,2.5,2.5
Ses01F_script03_1_F005,41.17,47.64,hap,4.0,4.0,2.5
Ses01F_script03_1_F006,51.2835,53.8175,exc,4.0,3.0,2.5
Ses01F_script03_1_F007,54.61,56.8,exc,4.0,3.0,2.5
Ses01F_script03_1_F008,63.41,67.4075,xxx,2.5,2.0,2.0
Ses01F_script03_1_F009,68.7,71.81,xxx,2.5,3.0,2.5
Ses01F_script03_1_F010,74.65,77.18,hap,3.5,3.5,2.5
Ses01F_script03_1_F011,84.47,88.26,hap,4.0,3.5,2.5
Ses01F_script03_1_F012,92.14,93.66,exc,3.5,2.0,2.0
Ses01F_script03_1_F013,105.94,109.39,xxx,4.0,2.5,2.5
Ses01F_script03_1_F014,112.4,118.38,xxx,4.0,2.0,2.5
Ses01F_script03_1_F015,120.08,122.43,xxx,4.0,2.0,2.0
Ses01F_script03_1_F016,126.1,128.9675,xxx,4.0,2.0,2.5
Ses01F_script03_1_F017,131.88,136.8,xxx,3.0,3.0,2.0
Ses01F_script03_1_F018,139.94,142.69,xxx,2.5,3.5,2.0
Ses01F_script03_1_F019,149.95,153.08,xxx,4.0,2.5,2.5
Ses01F_script03_1_F020,165.1525,169.7325,hap,4.0,4.0,2.5
Ses01F_script03_1_F021,174.8825,178.85,hap,4.0,3.0,3.0
Ses01F_script03_1_F022,194.85,204.01,hap,4.0,3.5,3.0
Ses01F_script03_1_F023,208.8925,211.42,xxx,3.5,2.0,2.5
Ses01F_script03_1_F024,215.28,220.35,exc,5.0,4.5,2.5
Ses01F_script03_1_F025,221.12,226.87,xxx,4.0,3.5,2.5
Ses01F_script03_1_F026,228.37,231.07,xxx,3.5,2.0,2.5
Ses01F_script03_1_F027,237.4,242.26,xxx,3.5,3.5,2.5
Ses01F_script03_1_F028,244.0875,248.07,xxx,3.5,2.5,2.0
